code,name,price,pct,main_net,main_pct,xl_net,l_net,m_net,s_net
001226,拓山重工,46.09,0.1957,-1952961,-5.0218,0,-1952961,1952961,
301596,瑞迪智驱,46.79,-0.1067,-1955521,-3.3128,-2902030,946509,1955521,
605055,迎丰股份,9.01,0.6704,-1958278,-5.0212,-753565,-1204713,1958278,
603065,宿迁联盛,14.27,0.0,-1964640,-0.8016,6713250,-8677890,1964640,
300789,唐源电气,15.56,1.4342,-1966501,-6.4265,-1090600,-875901,1966501,
600776,东方通信,13.75,1.7765,-1966671,-0.6885,1742864,-3709535,1966671,
688349,三一重能,13.18,0.3044,-1973395,-1.6932,-17192,-1956203,1973395,
603988,中电电机,18.28,-0.4357,-1976406,-3.3095,-67673,-1908733,1976406,
603325,博隆技术,52.75,0.9763,-1978859,-14.8898,0,-1978859,1978859,
002690,美亚光电,15.51,0.7797,-1979174,-4.1985,-1899169,-80005,1979174,
300629,新劲刚,18.36,2.7996,-1983532,-1.8313,-2530891,547359,1983532,
001336,楚环科技,19.68,2.6604,-1986862,-2.7348,-2373714,386852,1986862,
688568,中科星图,31.29,0.1921,-1988402,-0.8456,4429555,-6417957,1988402,
301066,万事利,12.7,5.2196,-1988826,-2.281,-250972,-1737854,1988826,
000921,海信家电,26.25,-5.0633,-2001183,-0.6221,-118192,-1882991,2001183,
002889,东方嘉盛,11.98,0.6723,-2013779,-8.3594,0,-2013779,2013779,
002570,贝因美,4.49,2.2779,-2017692,-2.6967,2680484,-4698176,2017692,
603630,拉芳家化,14.08,3.6056,-2018897,-2.2733,-1408000,-610897,2018897,
002591,恒大高新,6.34,2.0934,-2020591,-4.0347,0,-2020591,2020591,
688722,同益中,14.32,1.6324,-2028585,-7.3287,0,-2028585,2028585,
300105,龙源技术,7.3,0.6897,-2028891,-3.9915,89300,-2118191,2028891,
002114,罗平锌电,7.35,1.6598,-2034616,-4.7108,-1378,-2033238,2034616,
301413,安培龙,57.2,-0.7461,-2035040,-1.3145,-7140456,5105416,2035040,
603377,ST东时,3.32,0.3021,-2035799,-11.9965,-1393598,-642201,2035799,
600662,外服控股,4.25,0.9501,-2037526,-4.2185,-1118936,-918590,2037526,
301002,崧盛股份,27.92,2.1588,-2038525,-2.0736,-1404000,-634525,2038525,
000523,红棉股份,3.53,4.1298,-2040942,-0.3495,16798295,-18839237,2040942,
601061,中信金属,11.63,0.7799,-2047533,-1.5764,-5213166,3165633,2047533,
603948,建业股份,19.73,0.7147,-2047715,-10.1927,0,-2047715,2047715,
605011,杭州热电,18.57,1.921,-2050647,-0.9273,943673,-2994320,2050647,
603656,泰禾智能,17.4,0.4619,-2051440,-6.1865,-664888,-1386552,2051440,
603098,森特股份,10.87,2.0657,-2051600,-5.4161,-1444135,-607465,2051600,
600533,栖霞建设,2.27,3.1818,-2052349,-4.8143,1305456,-3357805,2052349,
605080,浙江自然,22.98,1.1889,-2055138,-7.862,-2564946,509808,2055138,
001206,依依股份,17.17,3.4961,-2056634,-2.6431,-1018695,-1037939,2056634,
688212,澳华内镜,28.52,3.3333,-2062928,-3.0395,-2293327,230399,2062928,
301295,美硕科技,37.95,3.1811,-2063701,-3.8552,0,-2063701,2063701,
301181,标榜股份,25.95,10.8974,-2065060,-1.4226,1966322,-4031382,2065060,
000590,古汉医药,9.1,2.4775,-2069668,-7.4395,-1912240,-157428,2069668,
688716,中研股份,26.21,1.3143,-2071691,-6.3902,-661817,-1409874,2071691,
603789,ST星农,6.03,1.005,-2073665,-20.0354,0,-2073665,2073665,
002093,国脉科技,7.45,0.6757,-2077240,-0.9786,-5490329,3413089,2077240,
300422,博世科,4.07,1.4963,-2078181,-6.8406,0,-2078181,2078181,
600917,重庆燃气,4.93,1.0246,-2079130,-7.4308,1405242,-3484372,2079130,
300892,品渥食品,22.63,2.8636,-2086127,-4.9682,0,-2086127,2086127,
300897,山科智能,16.35,3.2849,-2086932,-5.6419,-1682364,-404568,2086932,
600742,富维股份,7.73,0.0,-2088659,-4.9483,-3078633,989974,2088659,
600371,万向德农,16.39,6.4286,-2092373,-0.1664,891092,-2983465,2092373,
688399,硕世生物,26.61,5.5115,-2107804,-4.1623,90722,-2198526,2107804,
000889,中嘉博创,3.89,0.0,-2108549,-1.9261,-5100509,2991960,2108549,
300913,兆龙互连,43.39,0.9539,-2111367,-0.2557,12847381,-14958748,2111367,
301278,快可电子,29.07,1.8927,-2119452,-4.5095,238289,-2357741,2119452,
002547,*ST春兴,2.45,-1.2097,-2121214,-4.9829,1127540,-3248754,2121214,
002587,奥拓电子,5.35,1.3258,-2123076,-3.3345,2106765,-4229841,2123076,
300987,川网传媒,14.9,-2.2951,-2131001,-0.9919,-1403432,-727569,2131001,
600753,ST海钦,12.37,4.1246,-2131438,-5.5305,-762977,-1368461,2131438,
600080,ST金花,4.83,1.2579,-2135923,-14.364,-3883909,1747986,2135923,
002953,日丰股份,10.69,1.4231,-2143058,-1.9217,25892,-2168950,2143058,
600861,北京人力,12.82,0.9449,-2144328,-10.4043,62328,-2206656,2144328,
603706,东方环宇,17.13,0.7647,-2147661,-11.3995,-1084962,-1062699,2147661,
002661,克明食品,7.7,2.6667,-2149417,-2.5458,0,-2149417,2149417,
688712,北芯生命,31.4,1.0621,-2153409,-3.0394,-2416643,263234,2153409,
002884,凌霄泵业,15.49,0.0646,-2154807,-11.6287,0,-2154807,2154807,
605133,嵘泰股份,24.79,1.7652,-2157350,-1.6027,-1209264,-948086,2157350,
688339,亿华通-U,17.07,1.2456,-2159403,-5.9162,0,-2159403,2159403,
605028,世茂能源,23.83,-1.732,-2163817,-5.3947,-8444157,6280340,2163817,
000517,荣安地产,2.06,3.0,-2164182,-2.1373,6584651,-8748833,2164182,
300577,开润股份,19.94,-0.3,-2179769,-4.015,1125180,-3304949,2179769,
688428,诺诚健华,30.44,7.3343,-2182530,-0.4032,6337653,-8520183,2182530,
002461,珠江啤酒,8.4,0.4785,-2183520,-6.6087,0,-2183520,2183520,
001277,速达股份,30.5,1.7684,-2190838,-5.2906,0,-2190838,2190838,
000952,广济药业,6.75,5.4688,-2194614,-3.7172,-1011000,-1183614,2194614,
301068,大地海洋,26.24,1.5087,-2196626,-7.9044,0,-2196626,2196626,
600623,华谊集团,8.53,1.4269,-2203657,-2.517,-315357,-1888300,2203657,
002935,天奥电子,16.12,1.0025,-2212516,-3.3805,-1078920,-1133596,2212516,
300774,倍杰特,10.06,0.9027,-2212517,-3.158,94912,-2307429,2212517,
603015,弘讯科技,10.62,-0.9328,-2214929,-4.55,-2249986,35057,2214929,
300883,龙利得,6.45,1.735,-2220469,-6.8618,-695871,-1524598,2220469,
300809,华辰装备,24.99,1.7508,-2228058,-2.1352,-1396674,-831384,2228058,
300636,同和药业,6.93,3.2787,-2229539,-4.6819,-124890,-2104649,2229539,
002210,飞马国际,2.2,1.8519,-2239298,-2.5209,-124406,-2114892,2239298,
600668,尖峰集团,7.4,2.9207,-2255384,-6.3983,0,-2255384,2255384,
002200,交投生态,6.57,2.0186,-2264291,-9.3721,0,-2264291,2264291,
688759,必贝特-U,23.61,5.167,-2267505,-2.0226,-895708,-1371797,2267505,
002868,绿康生化,23.45,1.9565,-2267911,-3.8008,-2077099,-190812,2267911,
000099,中信海直,13.05,0.7722,-2271548,-3.5582,-1984328,-287220,2271548,
688708,佳驰科技,40.51,0.8966,-2275557,-3.6362,-1447330,-828227,2275557,
600830,香溢融通,8.67,2.1201,-2280126,-1.4377,-13242800,10962674,2280126,
603116,红蜻蜓,6.65,0.7576,-2285973,-3.7854,-84328,-2201645,2285973,
300796,贝斯美,6.92,1.7647,-2286829,-8.2053,-1112070,-1174759,2286829,
002858,力盛体育,11.6,2.3831,-2290679,-6.0281,0,-2290679,2290679,
002187,广百股份,5.72,2.3256,-2295164,-4.9021,0,-2295164,2295164,
603815,交建股份,5.22,0.578,-2311875,-7.7372,0,-2311875,2311875,
300928,华安鑫创,23.62,3.7786,-2312365,-3.3965,-1402033,-910332,2312365,
000777,中核科技,16.79,0.3586,-2314241,-4.7648,-2736152,421911,2314241,
600097,开创国际,9.4,2.063,-2317090,-7.0557,0,-2317090,2317090,
605158,华达新材,7.89,2.3346,-2318493,-5.2395,0,-2318493,2318493,
600990,四创电子,18.29,1.2735,-2321615,-5.9437,0,-2321615,2321615,
300444,双杰电气,9.12,0.9967,-2323687,-1.3237,-1291999,-1031688,2323687,
301007,德迈仕,32.44,-0.246,-2328199,-3.8318,-3259977,931778,2328199,
002634,*ST棒杰,4.03,-0.7389,-2328460,-10.3579,-1335570,-992890,2328460,
300360,炬华科技,11.15,0.7227,-2332740,-5.3961,-359155,-1973585,2332740,
603392,万泰生物,26.01,2.321,-2343082,-1.3593,-3554803,1211721,2343082,
688157,松井股份,19.25,2.4481,-2343947,-5.2484,0,-2343947,2343947,
300069,金利华电,25.59,1.3465,-2343989,-2.0574,-1165594,-1178395,2343989,
002048,宁波华翔,18.99,3.6572,-2345603,-0.6493,411574,-2757177,2345603,
301603,乔锋智能,128.33,0.825,-2348700,-1.0282,1193055,-3541755,2348700,
601222,林洋能源,5.98,0.6734,-2357387,-2.406,-231827,-2125560,2357387,
002193,ST如意,4.67,0.0,-2371749,-16.2005,0,-2371749,2371749,
000619,海螺新材,5.17,3.8153,-2375148,-4.6263,-3767400,1392252,2375148,
301135,瑞德智能,17.46,1.5707,-2376482,-9.8364,-478255,-1898227,2376482,
301459,丰茂股份,32.44,-0.3379,-2382469,-9.1739,-498086,-1884383,2382469,
300724,捷佳伟创,54.58,0.8686,-2388320,-0.6122,4822876,-7211196,2388320,
000429,粤高速Ａ,12.45,-1.5032,-2400708,-2.7287,-3922718,1522010,2400708,
301502,华阳智能,53.29,1.7762,-2402676,-5.1983,0,-2402676,2402676,
600422,昆药集团,8.32,2.2113,-2406114,-5.6748,-3835244,1429130,2406114,
002066,瑞泰科技,20.19,0.95,-2426824,-4.8595,691345,-3118169,2426824,
301161,唯万密封,31.34,0.9665,-2427264,-2.1363,-2591531,164267,2427264,
603317,天味食品,13.0,1.5625,-2428313,-3.3741,1308093,-3736406,2428313,
300749,顶固集创,25.68,2.3108,-2432419,-2.6598,2408136,-4840555,2432419,
603271,永杰新材,38.88,0.5171,-2434165,-3.9996,-4393771,1959606,2434165,
301581,黄山谷捷,36.21,0.8354,-2434824,-11.2204,0,-2434824,2434824,
688223,晶科能源,3.89,0.2577,-2435155,-0.9203,0,-2435155,2435155,
002003,伟星股份,11.43,-0.9532,-2436464,-1.4317,2596159,-5032623,2436464,
300472,ST新元,6.73,-0.5908,-2436557,-16.7807,96524,-2533081,2436557,
001325,元创股份,37.1,0.5148,-2438101,-8.2285,-1373888,-1064213,2438101,
600517,国网英大,4.98,-0.4,-2439720,-2.5809,-2602163,162443,2439720,
605336,*ST帅电,11.37,0.8873,-2448476,-23.7716,0,-2448476,2448476,
603378,*ST亚士,5.9,4.0564,-2448741,-2.9556,-3392843,944102,2448741,
603214,爱婴室,13.47,2.5114,-2455974,-5.753,0,-2455974,2455974,
002157,正邦科技,3.06,0.9901,-2465593,-0.5869,-12162812,9697219,2465593,
301378,通达海,25.42,5.4772,-2475773,-2.5865,1101136,-3576909,2475773,
300584,海辰药业,31.76,1.632,-2482401,-3.6798,1030308,-3512709,2482401,
002875,安奈儿,13.23,2.2411,-2497495,-5.3825,1297568,-3795063,2497495,
000597,东北制药,4.89,4.9356,-2497969,-2.3943,-2575372,77403,2497969,
300446,航天智造,13.09,0.6923,-2503665,-3.567,-1045600,-1458065,2503665,
688475,萤石网络,28.02,0.0357,-2507269,-2.7902,357053,-2864322,2507269,
301032,新柴股份,10.13,1.809,-2512385,-7.5086,-2870470,358085,2512385,
002527,新时达,10.78,0.466,-2530192,-5.1944,0,-2530192,2530192,
688006,杭可科技,20.95,0.0478,-2532716,-2.2626,-748564,-1784152,2532716,
002676,顺威股份,5.41,1.1215,-2534694,-3.9729,-1670261,-864433,2534694,
603578,三星新材,14.31,0.4211,-2538193,-4.4273,-479356,-2058837,2538193,
688333,铂力特,105.8,-1.3704,-2544634,-0.3113,9626207,-12170841,2544634,
000899,赣能股份,9.39,0.2134,-2549058,-3.4405,-1313664,-1235394,2549058,
603518,锦泓集团,7.76,1.7038,-2552656,-5.8655,0,-2552656,2552656,
000909,*ST数源,5.54,-0.3597,-2553447,-11.7238,0,-2553447,2553447,
300956,英力股份,11.46,2.3214,-2556240,-6.9406,0,-2556240,2556240,
001367,海森药业,21.41,4.1342,-2560138,-5.3303,-1695500,-864638,2560138,
001306,夏厦精密,57.72,4.3007,-2568825,-2.1176,-1341457,-1227368,2568825,
000553,安道麦A,5.68,1.61,-2575542,-8.4333,-1854160,-721382,2575542,
002850,科达利,175.2,1.2717,-2578044,-0.6438,13455350,-16033394,2578044,
000633,合金投资,5.27,2.5292,-2579953,-6.134,-1569837,-1010116,2579953,
300546,雄帝科技,17.3,2.9149,-2589266,-2.6821,1241435,-3830701,2589266,
688093,世华科技,22.51,-0.7933,-2590161,-7.4323,-1442010,-1148151,2590161,
600030,中信证券,26.74,0.7536,-2591792,-0.1367,-2720464,128672,2591792,
301153,中科江南,17.29,1.5267,-2595323,-4.642,-1942968,-652355,2595323,
300261,雅本化学,4.93,3.5714,-2604334,-3.4431,249130,-2853464,2604334,
301026,浩通科技,19.8,1.4864,-2612577,-4.792,-115465,-2497112,2612577,
300091,*ST金灵,2.4,0.4184,-2613159,-20.2257,0,-2613159,2613159,
603193,XD润本股,20.81,4.4679,-2622058,-3.3564,-1700334,-921724,2622058,
001366,播恩集团,13.46,3.3794,-2625323,-3.1146,-1370930,-1254393,2625323,
300351,永贵电器,14.37,0.1394,-2634657,-3.7659,2613665,-5248322,2634657,
300844,山水比德,24.11,2.3779,-2636727,-8.2039,0,-2636727,2636727,
000682,东方电子,10.73,0.0933,-2639730,-2.9854,129884,-2769614,2639730,
002535,林州重机,2.46,3.7975,-2641443,-5.7236,-1476000,-1165443,2641443,
688709,成都华微,25.36,1.3589,-2644215,-2.644,0,-2644215,2644215,
000028,国药一致,20.03,1.0595,-2646530,-6.008,488387,-3134917,2646530,
688509,正元地信,4.18,1.9512,-2648380,-14.5356,0,-2648380,2648380,
002030,达安基因,5.62,4.6555,-2652748,-1.3439,1665534,-4318282,2652748,
600223,福瑞达,5.71,3.6298,-2657681,-4.1403,2316709,-4974390,2657681,
003003,天元股份,10.86,3.2319,-2671876,-7.5541,0,-2671876,2671876,
002828,贝肯能源,11.17,4.0037,-2681562,-2.8035,1082877,-3764439,2681562,
002876,三利谱,32.35,2.0827,-2682670,-1.662,3930981,-6613651,2682670,
000403,派林生物,9.95,0.7085,-2701173,-3.7355,1003767,-3704940,2701173,
000400,许继电气,20.38,0.0491,-2710717,-1.2446,-11091891,8381174,2710717,
600136,ST明诚,1.5,0.6711,-2712942,-28.7998,-750000,-1962942,2712942,
600509,天富能源,7.31,0.6887,-2713441,-2.7694,1589866,-4303307,2713441,
300871,回盛生物,21.65,1.2155,-2713514,-4.0725,1110683,-3824197,2713514,
603178,圣龙股份,15.91,1.3376,-2714790,-2.6481,1181622,-3896412,2714790,
002355,兴民智通,4.68,0.2141,-2731406,-5.9965,0,-2731406,2731406,
002243,力合科创,7.13,0.8487,-2731941,-4.3364,-1615171,-1116770,2731941,
000810,创维数字,9.68,-0.2062,-2744749,-2.0328,-1679073,-1065676,2744749,
601877,正泰电器,25.3,0.1584,-2744976,-1.027,-6406723,3661747,2744976,
603117,万林物流,4.03,2.8061,-2752023,-8.5947,0,-2752023,2752023,
301599,理奇智能,33.3,-1.3918,-2755592,-2.4499,-574117,-2181475,2755592,
300890,翔丰华,26.58,-0.0376,-2767742,-3.7816,1248177,-4015919,2767742,
300235,方直科技,12.47,3.314,-2773351,-2.7054,-3108570,335219,2773351,
002045,国光电器,9.06,0.1105,-2779132,-2.6415,0,-2779132,2779132,
002769,普路通,7.03,4.9254,-2781448,-3.2406,1744147,-4525595,2781448,
600327,大东方,3.96,2.8571,-2796672,-4.4604,2422978,-5219650,2796672,
000652,泰达股份,3.42,2.0896,-2800255,-6.344,34592,-2834847,2800255,
002533,金杯电工,10.96,0.0913,-2801609,-6.2189,-6904194,4102585,2801609,
003016,欣贺股份,7.6,2.288,-2808625,-6.6761,-1389795,-1418830,2808625,
002485,ST雪发,5.98,1.7007,-2808905,-12.1861,-2803320,-5585,2808905,
688281,华秦科技,52.51,2.9608,-2812361,-1.2734,18293276,-21105637,2812361,
688367,工大高科,30.25,0.4983,-2817962,-7.091,-1517529,-1300433,2817962,
603836,海程邦达,9.53,3.2503,-2821514,-8.7353,0,-2821514,2821514,
603777,来伊份,13.73,4.173,-2826379,-2.1206,2229894,-5056273,2826379,
600239,ST云城,1.45,1.3986,-2826668,-11.3067,-2894570,67902,2826668,
301017,漱玉平民,13.12,5.5511,-2838569,-2.6075,2182839,-5021408,2838569,
300375,鹏翎股份,4.13,1.9753,-2844478,-8.1178,-1032500,-1811978,2844478,
301395,仁信新材,12.36,3.5176,-2855772,-6.6336,0,-2855772,2855772,
301555,惠柏新材,36.23,1.06,-2858193,-5.5835,108526,-2966719,2858193,
301069,凯盛新材,16.25,0.5569,-2870916,-5.8818,0,-2870916,2870916,
002962,五方光电,13.68,1.3333,-2876532,-2.4772,-501840,-2374692,2876532,
300067,安诺其,5.54,4.7259,-2883439,-0.9664,-4406501,1523062,2883439,
002888,惠威科技,18.87,0.5328,-2883567,-6.7531,1200457,-4084024,2883567,
301556,托普云农,62.55,0.8871,-2883603,-3.5826,0,-2883603,2883603,
603888,新华网,18.79,1.7325,-2886106,-0.3008,-15566699,12680593,2886106,
600495,晋西车轴,4.09,0.9877,-2899614,-7.7426,-3625238,725624,2899614,
600686,金龙汽车,11.14,2.9575,-2902746,-1.0548,1347781,-4250527,2902746,
688320,禾川科技,35.83,6.6369,-2911245,-1.4096,6066863,-8978108,2911245,
605016,百龙创园,20.93,1.3559,-2913986,-6.6942,-1767015,-1146971,2913986,
300030,阳普医疗,6.85,4.4207,-2916430,-5.5817,0,-2916430,2916430,
002334,英威腾,6.59,0.4573,-2917524,-6.1616,-2334837,-582687,2917524,
688053,ST思科瑞,39.92,-0.7706,-2925640,-10.1023,2879900,-5805540,2925640,
002135,东南网架,6.11,0.1639,-2927831,-4.6845,-1025490,-1902341,2927831,
600212,绿能慧充,5.89,-0.6745,-2929405,-6.131,-3094474,165069,2929405,
600663,陆家嘴,9.1,2.2472,-2932638,-1.9151,-4317236,1384598,2932638,
600843,上工申贝,6.91,0.436,-2933206,-9.4134,0,-2933206,2933206,
300299,富春股份,5.51,2.037,-2933841,-3.6216,296148,-3229989,2933841,
300246,宝莱特,15.8,0.5089,-2938980,-2.4706,-6980953,4041973,2938980,
002644,佛慈制药,8.5,3.7851,-2940757,-5.6455,1030824,-3971581,2940757,
002992,宝明科技,33.86,-0.8492,-2951135,-4.861,-2136361,-814774,2951135,
688286,敏芯股份,48.84,-0.57,-2951219,-2.1369,4735934,-7687153,2951219,
600738,丽尚国潮,4.37,3.066,-2955583,-4.1101,-5522666,2567083,2955583,
300687,赛意信息,30.05,3.3712,-2956980,-0.5915,8176493,-11133473,2956980,
002593,日上集团,4.61,0.4357,-2965221,-6.2021,2383597,-5348818,2965221,
300920,润阳科技,34.17,-2.1197,-2969915,-4.166,-2692057,-277858,2969915,
601118,海南橡胶,6.39,3.9024,-2970081,-0.3833,15580753,-18550834,2970081,
603861,白云电器,11.24,0.2676,-2977011,-4.9766,0,-2977011,2977011,
301587,中瑞股份,21.44,0.8467,-2980794,-6.7838,-1639239,-1341555,2980794,
603766,隆鑫通用,14.91,0.6752,-2984435,-1.751,-1618909,-1365526,2984435,
300783,三只松鼠,16.86,1.2613,-2984450,-5.1174,468496,-3452946,2984450,
601588,北辰实业,1.79,4.0698,-2990598,-2.7336,1418248,-4408846,2990598,
600824,益民集团,3.74,2.7473,-2995117,-6.3402,-486675,-2508442,2995117,
603169,兰石重装,6.21,0.1613,-2999623,-5.0867,-2281007,-718616,2999623,
301371,敷尔佳,21.23,2.0183,-3003039,-4.2249,1048793,-4051832,3003039,
688101,三达膜,14.68,1.1019,-3003766,-8.9212,0,-3003766,3003766,
603075,热威股份,19.99,0.9596,-3006551,-5.4834,531761,-3538312,3006551,
002664,信质集团,15.0,0.9421,-3011669,-5.6377,0,-3011669,3011669,
300845,捷安高科,13.93,2.3512,-3014546,-4.4423,-12072,-3002474,3014546,
600158,中体产业,7.17,1.5581,-3018963,-2.1053,-1431086,-1587877,3018963,
603879,永悦科技,4.95,0.2024,-3023190,-8.6377,-190734,-2832456,3023190,
002418,康盛股份,4.74,1.4989,-3025086,-0.8384,-1105123,-1919963,3025086,
300530,领湃科技,19.35,-0.1033,-3025631,-5.4019,1161595,-4187226,3025631,
603356,华菱精工,17.39,2.234,-3026178,-5.358,1489985,-4516163,3026178,
002758,浙农股份,8.72,1.6317,-3039155,-6.0003,1454640,-4493795,3039155,
000766,通化金马,15.81,1.4763,-3042306,-1.3433,-7498399,4456093,3042306,
688119,中钢洛耐,3.89,2.0997,-3042762,-7.7169,0,-3042762,3042762,
301505,苏州规划,19.03,1.0621,-3043471,-8.0558,1117460,-4160931,3043471,
688310,迈得医疗,15.97,3.2321,-3045476,-6.1812,-3547335,501859,3045476,
301668,昊创瑞通,32.27,-1.5558,-3050213,-8.2864,0,-3050213,3050213,
301237,和顺科技,39.95,0.2509,-3051996,-3.8448,-192183,-2859813,3051996,
688558,国盛智科,33.72,0.5067,-3054951,-6.3804,-2496341,-558610,3054951,
300448,浩云科技,5.58,1.6393,-3060536,-5.5962,321900,-3382436,3060536,
300321,同大股份,35.1,-1.9553,-3067999,-1.7622,-5906402,2838403,3067999,
603659,璞泰来,21.9,-1.6614,-3075254,-0.6469,-5060708,1985454,3075254,
601965,中国汽研,13.01,-1.1398,-3087520,-3.9447,-4025125,937605,3087520,
002863,今飞凯达,4.76,1.4925,-3093152,-9.2582,0,-3093152,3093152,
002717,*ST岭南,0.97,2.1053,-3093551,-4.5885,-2612750,-480801,3093551,
603499,翔港科技,13.68,-0.5091,-3095853,-7.1746,-1550797,-1545056,3095853,
600178,东安动力,9.64,0.3122,-3096015,-7.9446,-2419132,-676883,3096015,
600339,中油工程,3.39,2.7273,-3101628,-1.7773,-9468371,6366743,3101628,
300582,英飞特,10.78,1.8904,-3106892,-5.1184,0,-3106892,3106892,
002693,双成药业,9.42,2.1692,-3111035,-0.9367,52155,-3163190,3111035,
600082,ST海泰,3.22,1.8987,-3111131,-11.6347,-3483976,372845,3111131,
603375,盛景微,53.8,4.082,-3116656,-0.7016,-6841423,3724767,3116656,
605389,长龄液压,67.15,0.841,-3120620,-5.8548,-1741368,-1379252,3120620,
600569,安阳钢铁,1.81,1.6854,-3123220,-7.5843,-1091249,-2031971,3123220,
002556,辉隆股份,5.24,1.354,-3125275,-6.5164,-817974,-2307301,3125275,
000679,大连友谊,6.64,3.2659,-3127735,-4.829,-91827,-3035908,3127735,
600081,东风科技,10.36,0.1934,-3132961,-13.7834,-2595000,-537961,3132961,
300218,安利股份,12.64,2.0178,-3139390,-11.4118,0,-3139390,3139390,
301314,科瑞思,47.32,5.625,-3145344,-3.985,-1555294,-1590050,3145344,
